# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: rwcclinic
# Property: rwcclinic.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260414
# End date: 20260712
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Engagement rate,Bounce rate,Event count,Key events,Total revenue
/inbo/,15,12,1.25,44.916666666666664,0.5714285714285714,0.42857142857142855,55,1,0
/men-six-pack/,15,14,1.0714285714285714,17.142857142857142,0.6428571428571429,0.35714285714285715,49,0,0
/pico-laser-price/,15,12,1.25,8.416666666666666,0.3684210526315789,0.631578947368421,60,0,0
/reviwe-fatgrafting/,15,14,1.0714285714285714,90.35714285714286,0.9285714285714286,0.07142857142857142,39,3,0
/reviwe-filler-injuction/,15,15,1,21.733333333333334,1,0,29,0,0
/vitamin-dangerous/,15,15,1,22.466666666666665,0.3333333333333333,0.6666666666666666,48,0,0
/what-is-melasma/,15,12,1.25,7.25,0.25,0.75,54,1,0
/7-things-to-know-before-ulthera/,14,13,1.0769230769230769,54.07692307692308,0.8461538461538461,0.15384615384615385,49,0,0
/author/som/,14,8,1.75,9.125,0.8,0.2,28,0,0
/best-filler-doctor/,14,3,4.666666666666667,83.33333333333333,0.875,0.125,29,0,0
/cheek-filler-prohibition/,14,2,7,157,1,0,28,0,0
/coolsculping-vs-cooltech/,14,10,1.4,54.8,0.5,0.5,47,1,0
/filler-cheek-brands/,14,3,4.666666666666667,579,0.8571428571428571,0.14285714285714285,31,0,0
/filler-nasolabial-fold-clinic-guide/,14,2,7,93,1,0,28,0,0
/filler-nasolabial-fold-price/,14,4,3.5,62,0.6666666666666666,0.3333333333333333,34,0,0
/forehead-swelling-how-many-days/,14,2,7,197.5,0.8,0.2,29,0,0
/how-many-day-filler/,14,4,3.5,35.5,0.875,0.125,27,0,0
/midface-filler-review/,14,14,1,26.214285714285715,0.35714285714285715,0.6428571428571429,50,0,0
/nasolabial-fold-filler-sideeffects/,14,3,4.666666666666667,72,1,0,30,0,0
/neck-wattle/,14,2,7,132.5,1,0,29,0,0
/sleep-side-after-facial-fat-grafting/,14,12,1.1666666666666667,26,0.3333333333333333,0.6666666666666666,42,0,0
/subcision-acne-scar/,14,12,1.1666666666666667,105.91666666666667,0.5,0.5,53,0,0
/therafill-review/,14,4,3.5,27,0.75,0.25,34,0,0
/ulthera-chest-skin/,14,11,1.2727272727272727,62.36363636363637,0.6153846153846154,0.38461538461538464,43,0,0
/breaking-down-filler-dangerous/,13,3,4.333333333333333,56.666666666666664,0.8,0.2,27,0,0
/chin-filler-vs-chin-surgery/,13,2,6.5,35,1,0,28,0,0
/choose-clinic-filler-cheek/,13,2,6.5,590,0.75,0.25,30,0,0
/female-sixpack-abs/,13,12,1.0833333333333333,15.583333333333334,0.3333333333333333,0.6666666666666666,42,0,0
/filler-chin-neuramis/,13,5,2.6,38.8,1,0,32,0,0
/foxy-eyes-thread-lift/,13,6,2.1666666666666665,118.33333333333333,0.625,0.375,32,0,0
/harmonyca-pain/,13,7,1.8571428571428572,64.42857142857143,0.6153846153846154,0.38461538461538464,36,0,0
/harmonyca-suitable-for-whom/,13,7,1.8571428571428572,11.714285714285714,0.7857142857142857,0.21428571428571427,33,0,0
/heat-dissipating-fat/,13,11,1.1818181818181819,60.45454545454545,0.25,0.75,39,0,0
/hip-filler-how-many-cc/,13,13,1,21.076923076923077,0.8461538461538461,0.15384615384615385,43,0,0
/sexy-lips-filler-tips/,13,2,6.5,77,1,0,29,0,0
/sunken-cheeks-causes/,13,13,1,5.384615384615385,0.15384615384615385,0.8461538461538461,41,0,0
/tess-prederm/,13,9,1.4444444444444444,138.11111111111111,0.5,0.5,42,0,0
/8d-cog-thread-lift/,12,7,1.7142857142857142,3.5714285714285716,0.125,0.875,33,0,0
/after-filler-injection/,12,8,1.5,75.625,0.8,0.2,35,0,0
/botox-price/,12,10,1.2,18.1,0.7,0.3,44,0,0
/cheek-filler-price-update/,12,4,3,39.25,1,0,26,0,0
/chin-filler-prohibition/,12,6,2,136.83333333333334,0.5,0.5,29,0,0
/fat-grafting-face-disadvantages/,12,12,1,24.583333333333332,0.16666666666666666,0.8333333333333334,36,0,0
/fillers-forehead-how-many-cc/,12,3,4,118.33333333333333,1,0,23,0,0
/freckle-laser/,12,11,1.0909090909090908,15.636363636363637,0.45454545454545453,0.5454545454545454,42,0,0
/how-many-cc-cheek-groove-filler/,12,2,6,144,1,0,24,0,0
/karisma-review/,12,3,4,62,1,0,26,0,0
/mint-thread-lift/,12,12,1,19.75,0.5833333333333334,0.4166666666666667,33,0,0
/nose-fatgrafting-vs-filler/,12,2,6,99,0.8,0.2,23,0,0
/nose-thread-lift-fibrosis/,12,9,1.3333333333333333,143.44444444444446,0.6666666666666666,0.3333333333333333,41,1,0
/plinest-price/,12,6,2,40.333333333333336,0.9090909090909091,0.09090909090909091,30,0,0
/vagina-tighting/,12,10,1.2,27.3,0.5,0.5,37,0,0
/what-is-intermittent-fasting/,12,11,1.0909090909090908,25,0.46153846153846156,0.5384615384615384,40,0,0
/best-clinics-chin-filler/,11,3,3.6666666666666665,104.33333333333333,0.7142857142857143,0.2857142857142857,23,0,0
/bikini-laser/,11,10,1.1,15.5,0.23076923076923078,0.7692307692307693,40,0,0
/dissolve-forehead-filler-safely/,11,2,5.5,163,0.8333333333333334,0.16666666666666666,27,0,0
/dissolve-lip-filler/,11,2,5.5,226.5,1,0,24,0,0
/fat-break-down-clinic/,11,3,3.6666666666666665,132,0.8571428571428571,0.14285714285714285,24,0,0
/filler-dissolving-swelling-time/,11,3,3.6666666666666665,72,1,0,25,0,0
/filler-jaw-men/,11,5,2.2,36,0.7777777777777778,0.2222222222222222,36,1,0
/filler-lip-price/,11,5,2.2,94.8,0.8333333333333334,0.16666666666666666,28,0,0
/hand-filler-injection/,11,7,1.5714285714285714,35.42857142857143,0.6,0.4,38,1,0
/hifu-lift/,11,8,1.375,27.375,0.5555555555555556,0.4444444444444444,35,2,0
/hifu-swollen/,11,10,1.1,23.7,0.6,0.4,36,0,0
/hip-filler-guide/,11,2,5.5,718,1,0,22,0,0
/how-much-fat-grafting/,11,11,1,30.818181818181817,0.5454545454545454,0.45454545454545453,42,0,0
/liposuction-full-body/,11,11,1,46.63636363636363,0.8181818181818182,0.18181818181818182,39,0,0
/repair-firm/,11,8,1.375,25.25,0.7777777777777778,0.2222222222222222,22,0,0
/repair-price/,11,11,1,43.45454545454545,0.9090909090909091,0.09090909090909091,33,2,0
/repair-surgery/,11,8,1.375,28.125,0.625,0.375,24,0,0
/ulthera-clinics/,11,8,1.375,38.75,0.75,0.25,33,0,0
/undereye-filler-breaking-down/,11,2,5.5,129.5,0.8571428571428571,0.14285714285714285,27,0,0
/7-things-to-know-before-chin-filler-injection/,10,2,5,73,1,0,17,0,0
/brand-filler-for-cheeks/,10,2,5,56.5,1,0,19,0,0
/do-dont-tips-mesofat-cheek/,10,10,1,28.8,0.5,0.5,31,0,0
/drkanom-facial-result/,10,7,1.4285714285714286,48.57142857142857,0.6666666666666666,0.3333333333333333,30,0,0
/face-lifting-filler/,10,3,3.3333333333333335,22,1,0,19,0,0
/facial-fat-vs-filler-injection/,10,4,2.5,47.25,0.375,0.625,25,0,0
/filler-chin-brand-comparison/,10,3,3.3333333333333335,35.666666666666664,0.6666666666666666,0.3333333333333333,24,0,0
/filler-chin-duration/,10,2,5,37,0.8,0.2,22,0,0
/filler-perfectha/,10,4,2.5,39.25,0.8333333333333334,0.16666666666666666,24,0,0
/filler-temple-how-long-last-tips/,10,2,5,18,1,0,22,0,0
/gouri-pcl/,10,10,1,19.9,0.7,0.3,33,0,0
/hifu-wattle/,10,6,1.6666666666666667,32.166666666666664,0.8,0.2,29,0,0
/lip-filler-dissolution/,10,3,3.3333333333333335,32,0.8333333333333334,0.16666666666666666,23,0,0
/lip-fillers-brands/,10,2,5,90,1,0,21,0,0
/lump-cheek-groove-filler/,10,9,1.1111111111111112,39.22222222222222,0.8888888888888888,0.1111111111111111,32,0,0
/me-so-fat/,10,9,1.1111111111111112,47.666666666666664,0.4444444444444444,0.5555555555555556,31,0,0
/plinest-clinic-guide/,10,3,3.3333333333333335,55.666666666666664,0.8571428571428571,0.14285714285714285,20,0,0
/rwc-rhinoplasty/,10,7,1.4285714285714286,7.285714285714286,0.5,0.5,34,0,0
/under-eye-filler-price/,10,8,1.25,30,0.625,0.375,27,0,0
/7-things-how-hifu-ulthera-diffrent/,9,5,1.8,62.6,0.18181818181818182,0.8181818181818182,29,0,0
/atelocollagen/,9,4,2.25,85.75,0.625,0.375,23,0,0
/blind-fat-injection/,9,9,1,80.66666666666667,0.7777777777777778,0.2222222222222222,33,0,0
/fake-filler/,9,4,2.25,46.5,1,0,21,0,0
/filler-wrong-shape/,9,2,4.5,40,0.7142857142857143,0.2857142857142857,20,0,0
/how-long-fat-injection/,9,8,1.125,67.375,0.5,0.5,29,0,0
/karisma-price/,9,5,1.8,39.2,0.8571428571428571,0.14285714285714285,20,0,0
/nose-fat-grafting-hurt/,9,5,1.8,32.2,0.4444444444444444,0.5555555555555556,21,1,0
/repair-after-birth/,9,7,1.2857142857142858,66.85714285714286,0.375,0.625,28,0,0
/temple-filler-hurt/,9,2,4.5,19.5,0.8,0.2,16,0,0
/teoxane-filler/,9,6,1.5,42.666666666666664,0.5,0.5,25,0,0
/therafill-price/,9,4,2.25,20.5,1,0,19,0,0
/thermage-false/,9,6,1.5,33.166666666666664,1,0,26,0,0
/type-of-acne-scar/,9,9,1,49.666666666666664,0.6666666666666666,0.3333333333333333,25,2,0
/ulthera-shots/,9,6,1.5,23.333333333333332,0.5714285714285714,0.42857142857142855,28,0,0
/vagina-repair/,9,9,1,5.555555555555555,0.2222222222222222,0.7777777777777778,28,0,0
/vitaran-clinic-guide/,9,4,2.25,35.25,0.875,0.125,18,0,0
/acne-scar-surgery/,8,7,1.1428571428571428,28.857142857142858,0.5714285714285714,0.42857142857142855,25,0,0
/belly-fat/,8,7,1.1428571428571428,14.428571428571429,0.2857142857142857,0.7142857142857143,22,0,0
/diode-hair-removal-laser/,8,8,1,21,0.375,0.625,30,0,0
/earlobe-filler-guide/,8,5,1.6,117.4,0.8,0.2,26,1,0
/filler-korean-lips/,8,4,2,19.5,1,0,23,0,0
/filler-lips-how-many-cc/,8,6,1.3333333333333333,73.83333333333333,0.7142857142857143,0.2857142857142857,26,0,0
/filler-nasolabial-fold-vs-thread-lift/,8,6,1.3333333333333333,102.83333333333333,0.7142857142857143,0.2857142857142857,26,0,0
/filler-temple-best-clinic/,8,3,2.6666666666666665,25.333333333333332,1,0,14,0,0
/filler-temple-brands-comparison/,8,3,2.6666666666666665,37,0.6666666666666666,0.3333333333333333,18,0,0
/filler-under-eye-lumps/,8,3,2.6666666666666665,44,0.5,0.5,18,0,0
/filler-vagina-price/,8,5,1.6,31.2,0.8333333333333334,0.16666666666666666,20,0,0
/karisma-clinic-guide/,8,3,2.6666666666666665,6.333333333333333,1,0,16,0,0
/makeup-after-thread/,8,8,1,38,0.125,0.875,26,0,0
/men-filler/,8,3,2.6666666666666665,66.33333333333333,1,0,20,0,0
/real-filler/,8,6,1.3333333333333333,38.333333333333336,0.625,0.375,27,0,0
/therafill-clinic-guide/,8,3,2.6666666666666665,48.666666666666664,0.7142857142857143,0.2857142857142857,21,0,0
/thread-price/,8,6,1.3333333333333333,87.66666666666667,0.8333333333333334,0.16666666666666666,24,0,0
/wavy-skin/,8,7,1.1428571428571428,32.42857142857143,0.5,0.5,27,0,0
/where-is-the-liposuction/,8,5,1.6,23.8,1,0,25,2,0
/yvoire-filler/,8,6,1.3333333333333333,31.333333333333332,1,0,26,1,0
/blemish-freckles-laser/,7,8,0.875,28.75,0.375,0.625,28,0,0
/blind-pimples/,7,7,1,6,0.2857142857142857,0.7142857142857143,23,0,0
/body-fx/,7,6,1.1666666666666667,19,0.4,0.6,29,0,0
/danger-of-cheek-groove-filler/,7,2,3.5,165,1,0,16,0,0
/face-laser/,7,6,1.1666666666666667,7,0.2222222222222222,0.7777777777777778,30,0,0
/fat-break-down-is-work/,7,6,1.1666666666666667,38.833333333333336,1,0,21,0,0
/fat-undereye-healing-time/,7,6,1.1666666666666667,49,0.7142857142857143,0.2857142857142857,24,0,0
/fatgrafting-swelling-recovery-time/,7,6,1.1666666666666667,55,0.42857142857142855,0.5714285714285714,23,0,0
/filler-eyebags/,7,4,1.75,7,0.5,0.5,15,0,0
/filler-vagina-dangerous/,7,3,2.3333333333333335,56,0.6666666666666666,0.3333333333333333,15,0,0
/how-long-filler/,7,6,1.1666666666666667,8,0.6666666666666666,0.3333333333333333,19,0,0
/is-filler-injection-good/,7,2,3.5,32,1,0,15,0,0
/liposuction-bodytite/,7,5,1.4,31.4,0.5,0.5,21,0,0
/rotten-filler/,7,7,1,14.428571428571429,0.7142857142857143,0.2857142857142857,24,0,0
/skin-booster-filler/,7,2,3.5,44,1,0,18,0,0
/treat-yourself-after-liposuction/,7,6,1.1666666666666667,121.33333333333333,0.8333333333333334,0.16666666666666666,23,0,0
/uneven-skin/,7,7,1,28.142857142857142,0.5714285714285714,0.42857142857142855,24,1,0
/vagina-laser-price/,7,5,1.4,73.6,0.5,0.5,22,0,0
/acne-removal/,6,6,1,1.5,0,1,21,0,0
/after-injecting-facial-fat/,6,5,1.2,57.2,0.5,0.5,20,0,0
/armpit-diode-laser/,6,3,2,27,1,0,11,0,0
/avoid-nose-acne-scar/,6,5,1.2,19.2,0.5,0.5,25,0,0
/collagen-after-thread-lift/,6,5,1.2,21.2,0.8,0.2,17,0,0
/collagen/,6,5,1.2,6.6,0.8333333333333334,0.16666666666666666,18,0,0
/contact-us,6,5,1.2,6.2,0.8,0.2,17,0,0
/dual-yellow-laser-price/,6,6,1,13,0.5714285714285714,0.42857142857142855,20,0,0
/facial-laser/,6,5,1.2,54.4,0.8,0.2,17,0,0
/fat-grafting-2nd-time/,6,6,1,89.66666666666667,0.8333333333333334,0.16666666666666666,20,0,0
/fat-grafting-nose-side-effects/,6,5,1.2,97.6,1,0,15,0,0
/fat-injection-korean-vs-thai/,6,5,1.2,36.2,0.3333333333333333,0.6666666666666666,19,0,0
/how-long-avoid-alcohol-after-filler-injections/,6,5,1.2,20,0.16666666666666666,0.8333333333333334,19,0,0
/how-many-day-filler-swelling/,6,6,1,39.333333333333336,0.6666666666666666,0.3333333333333333,15,0,0
/hyaluronic-acid-benefits/,6,5,1.2,5.4,0.6,0.4,26,0,0
/ketogenic-diet/,6,6,1,45,0.375,0.625,26,0,0
/nose-filler-brands/,6,2,3,20.5,1,0,10,0,0
/nose-thread-lift-extrusion/,6,4,1.5,30.25,0.75,0.25,17,0,0
/repair-technology/,6,5,1.2,79.6,1,0,13,0,0
/review-gouri/,6,6,1,6.166666666666667,1,0,10,0,0
/review-temple-filler/,6,4,1.5,46,1,0,18,0,0
/scar-laser-removal/,6,5,1.2,7.8,0.4,0.6,19,0,0
/thermage-flx/,6,3,2,7,0.6666666666666666,0.3333333333333333,11,0,0
/thermage-hifu-different/,6,4,1.5,6.75,0.5714285714285714,0.42857142857142855,16,0,0
/thermage-ulthera-hifu/,6,5,1.2,15.6,0.6666666666666666,0.3333333333333333,15,0,0
/types-of-threads/,6,5,1.2,2,0.3333333333333333,0.6666666666666666,16,0,0
/ulthera-eyes/,6,3,2,7.666666666666667,0.4,0.6,13,0,0
/ulthera-price/,6,5,1.2,101.2,0.6666666666666666,0.3333333333333333,21,0,0
/ulthera-review/,6,5,1.2,72.6,0.8,0.2,19,0,0
/ulthera-rwc/,6,3,2,0,0,1,15,0,0
/about-us,5,4,1.25,41.25,0.75,0.25,17,0,0
/absorbable-sutures/,5,4,1.25,28.75,0.3333333333333333,0.6666666666666666,19,0,0
/after-acne-scar-laser/,5,5,1,64.2,1,0,19,0,0
/before-filler-injection/,5,1,5,35,1,0,8,0,0
/clinic-repair/,5,5,1,35.2,0.6,0.4,15,0,0
/contact,5,5,1,6,1,0,18,0,0
/danger-of-fat-face/,5,5,1,26,0.5,0.5,20,0,0
/dangerous-mesofat/,5,5,1,19.4,0.6,0.4,15,0,0
/doctor-kanom/,5,5,1,26.4,0.4,0.6,15,0,0
/emsculpt-result/,5,5,1,11.2,1,0,10,0,0
/fat-grafting-nose-enhancement/,5,4,1.25,202.75,0.8,0.2,14,0,0
/filler-marionette-line/,5,3,1.6666666666666667,17,0.5,0.5,12,0,0
/filler-nose-vs-surgery/,5,2,2.5,8.5,1,0,8,0,0
/filler-or-cytocare/,5,5,1,29,0.3333333333333333,0.6666666666666666,20,0,0
/filler-temple-price/,5,2,2.5,14,0.8,0.2,13,0,0
/forehead-fat-vs-silicone/,5,5,1,47.6,0.4,0.6,18,0,0
/horn-chestnut-shaped-lips-price/,5,2,2.5,93.5,1,0,13,0,0
/how-long-cheek-filler/,5,1,5,77,1,0,11,0,0
/how-many-times-vitamin/,5,4,1.25,39.5,0.75,0.25,15,0,0
/how-to-increase-collagen/,5,5,1,38.2,0.6666666666666666,0.3333333333333333,19,0,0
/hyper-ulthera/,5,3,1.6666666666666667,56.666666666666664,0.8333333333333334,0.16666666666666666,17,0,0
/inflammatory-acne/,5,4,1.25,161,0.5,0.5,16,0,0
/laser-vagina-tightening/,5,3,1.6666666666666667,32,0.4,0.6,14,1,0
/liposuction-belly/,5,5,1,43.8,0.8,0.2,15,0,0
/mole-laser/,5,5,1,16,0.4,0.6,18,0,0
/non-dissolving-filler-causes/,5,5,1,86,0.8,0.2,19,0,0
/nose-filler-or-nose-surgery/,5,2,2.5,26,1,0,12,0,0
/repair-is-good/,5,5,1,22.8,0.4,0.6,18,0,0
/review-hip-filler/,5,4,1.25,97.25,0.3333333333333333,0.6666666666666666,19,0,0
/reviews-picolaser/,5,5,1,18.8,1,0,14,0,0
/safety-chin-filler/,5,1,5,86,1,0,10,0,0
/skinny-fat/,5,5,1,3,0.3333333333333333,0.6666666666666666,19,0,0
/surgery-clinic/,5,4,1.25,10.75,0.4,0.6,27,0,0
/type-of-acne/,5,4,1.25,20.5,0.5,0.5,16,0,0
/ulthera-after/,5,4,1.25,96.5,1,0,11,0,0
/where-is-thermage/,5,4,1.25,30.5,0.75,0.25,17,0,0
